<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20221108,000000,1276.6000000,1280.0000000,1251.2000000,1267.0000000,45922
20221109,000000,1266.0000000,1267.2000000,1245.0000000,1248.4000000,91852
20221110,000000,1241.6000000,1273.8000000,1241.4000000,1263.0000000,81901
20221111,000000,1265.6000000,1270.0000000,1230.0000000,1245.6000000,129554
20221114,000000,1245.8000000,1275.0000000,1245.8000000,1258.8000000,108660
20221115,000000,1260.0000000,1270.0000000,1232.4000000,1249.8000000,62882
20221116,000000,1249.0000000,1260.0000000,1176.4000000,1253.6000000,112156
20221117,000000,1253.0000000,1280.0000000,1253.0000000,1273.2000000,105457
20221118,000000,1276.4000000,1292.8000000,1260.2000000,1272.8000000,100973
20221121,000000,1275.8000000,1300.0000000,1275.4000000,1290.0000000,156775
20221122,000000,1294.0000000,1330.0000000,1293.8000000,1317.6000000,260055
20221123,000000,1323.6000000,1340.2000000,1268.0000000,1308.2000000,188145
20221124,000000,1322.6000000,1322.8000000,1291.0000000,1302.2000000,116238
20221125,000000,1300.4000000,1302.0000000,1269.6000000,1280.4000000,112975
20221128,000000,1287.0000000,1299.6000000,1272.2000000,1290.2000000,63977
20221129,000000,1293.4000000,1314.0000000,1290.0000000,1311.8000000,78368
20221130,000000,1314.2000000,1319.0000000,1305.0000000,1308.2000000,56509
20221201,000000,1309.8000000,1317.8000000,1299.4000000,1307.0000000,81195
20221202,000000,1308.8000000,1309.8000000,1299.8000000,1299.8000000,38140
20221205,000000,1300.0000000,1307.6000000,1290.2000000,1298.6000000,52073
20221206,000000,1302.4000000,1309.0000000,1291.2000000,1294.6000000,48092
20221207,000000,1295.0000000,1296.2000000,1273.6000000,1290.8000000,54686
20221208,000000,1295.8000000,1295.8000000,1271.6000000,1280.8000000,36633
20221209,000000,1281.4000000,1285.0000000,1276.0000000,1281.0000000,25894
20221212,000000,1279.8000000,1285.6000000,1262.2000000,1265.0000000,43424
20221213,000000,1268.4000000,1269.8000000,1236.0000000,1246.2000000,69752
