<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171018,000000,8.3000000,8.3950000,8.2950000,8.3500000,1570000
20171019,000000,8.3600000,8.3800000,8.2100000,8.2500000,530000
20171020,000000,8.2150000,8.4000000,8.2150000,8.3500000,1207000
20171023,000000,8.3150000,8.3600000,8.2400000,8.3250000,1800000
20171024,000000,8.3100000,8.4000000,8.2800000,8.3800000,1281000
20171025,000000,8.3800000,8.3800000,8.2800000,8.3000000,293000
20171026,000000,8.2850000,8.3800000,8.2350000,8.3300000,1558000
20171027,000000,8.2850000,8.4500000,8.2550000,8.3900000,2462000
20171030,000000,8.4300000,8.6000000,8.3800000,8.4950000,3949000
20171031,000000,8.4350000,8.6250000,8.3750000,8.6100000,3953000
20171101,000000,8.6550000,9.3950000,8.6200000,8.8600000,5078000
20171102,000000,8.9300000,8.9300000,8.3500000,8.5800000,3706000
20171103,000000,8.5500000,8.5800000,8.0300000,8.3000000,4414000
20171107,000000,8.3400000,8.5300000,8.3400000,8.3700000,1093000
20171108,000000,8.4000000,8.5250000,8.3800000,8.4750000,1490000
20171109,000000,8.4500000,8.6500000,8.3800000,8.5900000,597000
20171110,000000,8.5500000,8.6500000,8.4600000,8.6000000,773000
20171113,000000,8.4950000,8.7000000,8.4100000,8.4900000,1094000
20171114,000000,8.5000000,8.5650000,8.4600000,8.5350000,522000
20171115,000000,8.5600000,8.5900000,8.0450000,8.4500000,6729000
20171116,000000,8.3500000,8.5450000,8.3300000,8.5200000,4504000
20171117,000000,8.4900000,8.5500000,8.3550000,8.5150000,1814000
20171120,000000,8.4600000,8.6000000,8.4550000,8.5100000,2138000
20171121,000000,8.4550000,8.5600000,8.4100000,8.4950000,861000
20171122,000000,8.4550000,8.5100000,8.3800000,8.3800000,1487000
20171123,000000,8.4300000,8.4450000,8.1700000,8.3700000,3639000
20171124,000000,8.3950000,8.4300000,8.2500000,8.2700000,1270000
20171127,000000,8.2950000,8.3450000,8.2550000,8.2800000,887000
20171128,000000,8.2850000,8.3400000,8.2750000,8.3000000,953000
20171129,000000,8.2400000,8.3500000,8.2400000,8.2900000,369000
