<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030801,000000,10866.0000000,11199.0000000,10866.0000000,10991.9900000,148
20030804,000000,10999.0000000,10999.0000000,10930.0000000,10930.0000000,260
20030805,000000,10901.0100000,10998.0000000,10901.0100000,10930.0000000,1197
20030806,000000,10901.0000000,10975.0000000,10900.0000000,10900.0000000,821
20030807,000000,10930.0000000,10959.9400000,10901.0000000,10910.0000000,350
20030808,000000,10910.0000000,10910.0000000,10875.0200000,10876.0000000,98
20030811,000000,10881.0000000,10965.7000000,10881.0000000,10910.0000000,134
20030812,000000,11600.0000000,11800.0000000,10885.0000000,10996.9800000,94
20030813,000000,10960.0000000,11297.9900000,10960.0000000,11003.0000000,260
20030814,000000,11190.0000000,11400.0000000,10650.0000000,10849.0100000,1088
20030815,000000,10807.0700000,10807.0700000,10600.0000000,10660.0000000,869
20030818,000000,10699.8000000,11000.0000000,10699.8000000,11000.0000000,496
20030819,000000,11000.0000000,11799.9900000,11000.0000000,11773.0000000,2289
20030820,000000,11800.0000000,11980.0000000,11541.0000000,11650.0000000,225
20030821,000000,11600.0000000,11787.0000000,11585.0000000,11700.0000000,63
20030822,000000,11780.0000000,12499.0000000,11750.0000000,12350.0000000,933
20030825,000000,12000.1000000,12359.0000000,12000.1000000,12350.0000000,531
20030826,000000,12435.0000000,12730.0000000,12435.0000000,12599.9900000,1402
20030827,000000,12600.0000000,12700.0000000,12450.0000000,12555.0000000,282
20030828,000000,12570.0000000,12685.0000000,12405.0000000,12600.0000000,605
20030829,000000,12404.0000000,12700.0000000,12220.0000000,12400.0000000,785
20030901,000000,12600.0000000,12700.0000000,12400.0000000,12460.0000000,325
20030902,000000,12250.0000000,12910.0000000,12250.0000000,12900.0000000,487
20030903,000000,12700.0000000,12740.0000000,12560.0000000,12700.0000000,2116
20030904,000000,12425.0000000,12750.0000000,12425.0000000,12750.0000000,490
20030905,000000,12870.0000000,12870.0000000,12650.0000000,12650.0000000,179
